"YHR111W"	"UBA4"	"YHR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR112C"	""	"putative"	"cystathionine"	"beta-lyase"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR113W"	"APE4"	"aspartyl"	"aminopeptidase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR114W"	"BZZ1"	"LSB7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR115C"	"DMA1"	"CHF1"	"ubiquitin-conjugating"	"protein"	"DMA1"	""	""	""	""	""	""	""	""	""	""	""
"YHR116W"	"COX23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR117W"	"TOM71"	"protein"	"channel"	"TOM71"	"TOM72"	""	""	""	""	""	""	""	""	""	""	""
"YHR118C"	"ORC6"	"origin"	"recognition"	"complex"	"subunit"	"6"	""	""	""	""	""	""	""	""	""	""
"YHR119W"	"SET1"	"histone"	"methyltransferase"	"SET1"	"KMT2"	"YTX1"	""	""	""	""	""	""	""	""	""	""
"YHR120W"	"MSH1"	"mismatch"	"repair"	"ATPase"	"MSH1"	""	""	""	""	""	""	""	""	""	""	""
"YHR121W"	"LSM12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR122W"	"CIA2"	"iron-sulfur"	"cluster"	"assembly"	"protein"	"CIA2"	""	""	""	""	""	""	""	""	""	""
"YHR123W"	"EPT1"	"bifunctional"	"diacylglycerol"	"cholinephosphotransferase/ethanolaminephosphotransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR124W"	"NDT80"	"transcription"	"factor"	"NDT80"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR125W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR126C"	"ANS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR127W"	""	"HSN1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR128W"	"FUR1"	"uracil"	"phosphoribosyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR129C"	"ARP1"	"ACT5"	"actin-related"	"protein"	"1"	""	""	""	""	""	""	""	""	""	""	""
"YHR130C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR131C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR131W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR132C"	"ECM14"	"putative"	"metallocarboxypeptidase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR132W-A"	"IGO2"	"phosphatase"	"regulator"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR133C"	"NSG1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR134W"	"WSS1"	"metalloendopeptidase"	"WSS1"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR135C"	"YCK1"	"CKI2"	"serine/threonine"	"protein"	"kinase"	"YCK1"	""	""	""	""	""	""	""	""	""	""
"YHR136C"	"SPL2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR137C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR137W"	"ARO9"	"aromatic-amino-acid:2-oxoglutarate"	"transaminase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR138C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR139C"	"SPS100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR139C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR140W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR141C"	"RPL42B"	"eL42"	"L41B"	"L42B"	"L44e"	"MAK18"	"ribosomal"	"60S"	"subunit"	"protein"	"L42B"	"YL27"	"YP44"	""	""	""
"YHR142W"	"CHS7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR143W"	"DSE2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR143W-A"	"RPC10"	"ABC10-alpha"	"DNA-directed"	"RNA"	"polymerase"	"core"	"subunit"	"RPC10"	"RPB12"	""	""	""	""	""	""	""
"YHR144C"	"DCD1"	"deoxycytidine"	"monophosphate"	"deaminase"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR145C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR146W"	"CRP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR147C"	"MRPL6"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"YmL16"	"uL6m"	"YmL16"	""	""	""	""	""	""	""	""
"YHR148W"	"IMP3"	"snoRNA-binding"	"rRNA-processing"	"protein"	"IMP3"	""	""	""	""	""	""	""	""	""	""	""
"YHR149C"	"SKG6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR150W"	"PEX28"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR151C"	"MTC6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR152W"	"SPO12"	"SDB21"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR153C"	"SPO16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR154W"	"RTT107"	"ESC4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR155W"	"LAM1"	"YSP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR156C"	"LIN1"	"SNU40"	"U5"	"snRNP"	"complex"	"subunit"	"LIN1"	""	""	""	""	""	""	""	""	""
"YHR157W"	"REC104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR158C"	"KEL1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR159W"	"TDA11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR160C"	"PEX18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR161C"	"YAP1801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR162W"	"MPC2"	"mitochondrial"	"pyruvate"	"carrier"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR163W"	"SOL3"	"6-phosphogluconolactonase"	"SOL3"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR164C"	"DNA2"	"bifunctional"	"ATP-dependent"	"DNA"	"helicase/ssDNA"	"endodeoxyribonuclease"	"DNA2"	"WEB2"	""	""	""	""	""	""	""	""
"YHR165C"	"PRP8"	"DBF3"	"DNA39"	"RNA8"	"SLT21"	"U4/U6-U5"	"snRNP"	"complex"	"subunit"	"PRP8"	"USA2"	""	""	""	""	""
"YHR165W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR166C"	"CDC23"	"anaphase"	"promoting"	"complex"	"subunit"	"CDC23"	""	""	""	""	""	""	""	""	""	""
"YHR167W"	"THP2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR168W"	"MTG2"	"putative"	"GTPase"	"MTG2"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR169W"	"DBP8"	"ATP-dependent"	"RNA"	"helicase"	"DBP8"	""	""	""	""	""	""	""	""	""	""	""
"YHR170W"	"NMD3"	"ribosome-binding"	"protein"	"NMD3"	"SRC5"	""	""	""	""	""	""	""	""	""	""	""
"YHR171W"	"ATG7"	"APG11"	"APG7"	"CVT2"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR172W"	"SPC97"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR173C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR174W"	"ENO2"	"phosphopyruvate"	"hydratase"	"ENO2"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR175W"	"CTR2"	"low-affinity"	"Cu"	"transporter"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR175W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR176W"	"FMO1"	"N,N-dimethylaniline"	"monooxygenase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR177W"	"ROF1"	"GON3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR178W"	"STB5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR179W"	"OYE2"	"NADPH"	"dehydrogenase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR180C-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR180W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR180W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR181W"	"SVP26"	"ERV26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR182C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR182W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR183W"	"GND1"	"phosphogluconate"	"dehydrogenase"	"(decarboxylating)"	"GND1"	""	""	""	""	""	""	""	""	""	""	""
"YHR184W"	"SSP1"	"SPO3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR185C"	"PFS1"	"ADY1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR186C"	"KOG1"	"LAS24"	"ubiquitin-binding"	"TORC1"	"subunit"	"KOG1"	""	""	""	""	""	""	""	""	""	""
"YHR187W"	"IKI1"	"Elongator"	"subunit"	"IKI1"	"ELP5"	"HAP2"	"TOT5"	""	""	""	""	""	""	""	""	""
"YHR188C"	"GPI16"	"GPI-anchor"	"transamidase"	"subunit"	"GPI16"	""	""	""	""	""	""	""	""	""	""	""
"YHR189W"	"PTH1"	"aminoacyl-tRNA"	"hydrolase"	"PTH"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR190W"	"ERG9"	"bifunctional"	"farnesyl-diphosphate"	"farnesyltransferase/squalene"	"synthase"	""	""	""	""	""	""	""	""	""	""	""
"YHR191C"	"CTF8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR192W"	"LNP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR193C"	"EGD2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR193C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR194W"	"MDM31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR195W"	"NVJ1"	"VAB36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR196W"	"UTP9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR197W"	"RIX1"	"IPI2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR198C"	"AIM18"	"FMP22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR199C"	"AIM46"	"FMP34"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR199C-A"	"NBL1"	"MCL1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR200W"	"RPN10"	"MCB1"	"proteasome"	"regulatory"	"particle"	"base"	"subunit"	"RPN10"	"SUN1"	""	""	""	""	""	""	""
"YHR201C"	"PPX1"	"exopolyphosphatase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR202W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR203C"	"RPS4B"	"eS4"	"ribosomal"	"40S"	"subunit"	"protein"	"S4B"	"rp5"	"S4B"	"S4e"	"S7B"	"YS6"	""	""	""	""
"YHR204W"	"MNL1"	"alpha-1,2-mannosidase"	"MNL1"	"HTM1"	""	""	""	""	""	""	""	""	""	""	""	""
"YHR205W"	"SCH9"	"HRM2"	"KOM1"	"serine/threonine"	"protein"	"kinase"	"SCH9"	""	""	""	""	""	""	""	""	""
"YHR206W"	"SKN7"	"BRY1"	"kinase-regulated"	"stress-responsive"	"transcription"	"factor"	"SKN7"	"POS9"	""	""	""	""	""	""	""	""
"YHR207C"	"SET5"	"S-adenosylmethionine-dependent"	"methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR208W"	"BAT1"	"branched-chain-amino-acid"	"transaminase"	"BAT1"	"ECA39"	"TWT1"	""	""	""	""	""	""	""	""	""	""
"YHR209W"	"CRG1"	"S-adenosylmethionine-dependent"	"methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR210C"	""	"aldose"	"1-epimerase"	"superfamily"	"protein"	""	""	""	""	""	""	""	""	""	""	""
"YHR211W"	"FLO5"	"flocculin"	"FLO5"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR212C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR212W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR213W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR213W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR213W-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR214C-D"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR214C-E"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR214W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR214W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR215W"	"PHO12"	"acid"	"phosphatase"	"PHO12"	"PHO10"	""	""	""	""	""	""	""	""	""	""	""
"YHR216W"	"IMD2"	"IMP"	"dehydrogenase"	"IMD2"	"PUR5"	""	""	""	""	""	""	""	""	""	""	""
"YHR217C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR218W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR218W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR219C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YHR219W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL001W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL002C"	"INP51"	"phosphoinositide"	"5-phosphatase"	"INP51"	"SJL1"	""	""	""	""	""	""	""	""	""	""	""
"YIL002W-A"	"CMI7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL003W"	"CFD1"	"DRE3"	"iron-sulfur"	"cluster"	"assembly"	"protein"	"CFD1"	""	""	""	""	""	""	""	""	""
"YIL004C"	"BET1"	"SLY12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL005W"	"EPS1"	"protein"	"disulfide"	"isomerase"	"EPS1"	""	""	""	""	""	""	""	""	""	""	""
"YIL006W"	"YIA6"	"NAD+"	"transporter"	"NDT1"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL007C"	"NAS2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL008W"	"URM1"	"ubiquitin-related"	"modifier"	"URM1"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL009C-A"	"EST3"	"telomerase"	"subunit"	"EST3"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL009W"	"FAA3"	"long-chain"	"fatty"	"acid-CoA"	"ligase"	"FAA3"	""	""	""	""	""	""	""	""	""	""
"YIL010W"	"DOT5"	"thioredoxin"	"peroxidase"	"DOT5"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL011W"	"TIR3"	"YIB1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL012W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL013C"	"PDR11"	"ATP-binding"	"cassette"	"multidrug"	"transporter"	"PDR11"	""	""	""	""	""	""	""	""	""	""
"YIL014C-A"	""	"YIL015C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL014W"	"MNT3"	"alpha-1,3-mannosyltransferase"	"MNT3"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL015W"	"BAR1"	"aspartyl"	"protease"	"BAR1"	"SST1"	""	""	""	""	""	""	""	""	""	""	""
"YIL016W"	"SNL1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL017C"	"VID28"	"GID5"	"glucose-induced"	"degradation"	"complex"	"subunit"	"VID28"	"YIL017W"	""	""	""	""	""	""	""	""
"YIL018W"	"RPL2B"	"L2"	"L2B"	"L5B"	"LOT2"	"ribosomal"	"60S"	"subunit"	"protein"	"L2B"	"rp8"	"RPL5A"	"uL2"	"YL6"	""	""
"YIL019W"	"FAF1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL020C"	"HIS6"	"1-(5-phosphoribosyl)-5-"	"((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide"	"isomerase"	"HIS6"	""	""	""	""	""	""	""	""	""	""	""
"YIL020C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL021C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL021W"	"RPB3"	"B44"	"DNA-directed"	"RNA"	"polymerase"	"II"	"core"	"subunit"	"RPB3"	""	""	""	""	""	""	""
"YIL022W"	"TIM44"	"ISP45"	"MIM44"	"MPI1"	"protein"	"translocase"	"subunit"	"TIM44"	""	""	""	""	""	""	""	""
"YIL023C"	"YKE4"	"Zn(2+)"	"transporter"	"YKE4"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL024C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL025C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL026C"	"IRR1"	"SCC3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL027C"	"EMC5"	"KRE27"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL028W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL029C"	"EMA17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL029W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL030C"	"SSM4"	"DOA10"	"E3"	"ubiquitin-protein"	"ligase"	"SSM4"	"KIS3"	""	""	""	""	""	""	""	""	""
"YIL030W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL031W"	"ULP2"	"SMT4"	"SUMO"	"protease"	"ULP2"	""	""	""	""	""	""	""	""	""	""	""
"YIL032C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL033C"	"BCY1"	"cAMP-dependent"	"protein"	"kinase"	"regulatory"	"subunit"	"BCY1"	"SRA1"	""	""	""	""	""	""	""	""
"YIL034C"	"CAP2"	"F-actin-capping"	"protein"	"subunit"	"beta"	""	""	""	""	""	""	""	""	""	""	""
"YIL035C"	"CKA1"	"casein"	"kinase"	"2"	"catalytic"	"subunit"	"CKA1"	""	""	""	""	""	""	""	""	""
"YIL036W"	"CST6"	"ACA2"	"SHF1"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL037C"	"PRM2"	"pheromone-regulated"	"protein"	"PRM2"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL038C"	"NOT3"	"CCR4-NOT"	"core"	"subunit"	"NOT3"	""	""	""	""	""	""	""	""	""	""	""
"YIL039W"	"TED1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL040W"	"APQ12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL041W"	"GVP36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL042C"	"PKP1"	"protein"	"kinase"	"PKP1"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL043C"	"CBR1"	"CBR5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL044C"	"AGE2"	"SAT2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL045W"	"PIG2"	"putative"	"protein"	"phosphatase"	"regulator"	"PIG2"	""	""	""	""	""	""	""	""	""	""
"YIL046W"	"MET30"	"ubiquitin-binding"	"SDF"	"ubiquitin"	"ligase"	"complex"	"subunit"	"MET30"	"ZRG11"	""	""	""	""	""	""	""
"YIL046W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL047C"	"SYG1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL047C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL048W"	"NEO1"	"putative"	"aminophospholipid-translocating"	"P4-type"	"ATPase"	"NEO1"	""	""	""	""	""	""	""	""	""	""
"YIL049W"	"DFG10"	"putative"	"polyprenol"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL050W"	"PCL7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL051C"	"MMF1"	"IBM1"	"isoleucine"	"biosynthesis"	"protein"	"MMF1"	""	""	""	""	""	""	""	""	""	""
"YIL052C"	"RPL34B"	"eL34"	"L34B"	"L34e"	"ribosomal"	"60S"	"subunit"	"protein"	"L34B"	""	""	""	""	""	""	""
"YIL053W"	"GPP1"	"glycerol-1-phosphatase"	"RHR2"	"RHR2"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL054W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL055C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL056W"	"VHR1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL057C"	"RGI2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL058W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL059C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL060W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL061C"	"SNP1"	"U1-70K"	"U1"	"snRNP"	"complex"	"subunit"	"SNP1"	""	""	""	""	""	""	""	""	""
"YIL062C"	"ARC15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL063C"	"YRB2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL064W"	"EFM4"	"SEE1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL065C"	"FIS1"	"MDV2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL066C"	"RNR3"	"DIN1"	"ribonucleotide-diphosphate"	"reductase"	"subunit"	"RNR3"	"RIR3"	""	""	""	""	""	""	""	""	""
"YIL066W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL067C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL068C"	"SEC6"	"SNARE-binding"	"exocyst"	"subunit"	"SEC6"	""	""	""	""	""	""	""	""	""	""	""
"YIL068W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL069C"	"RPS24B"	"eS24"	"ribosomal"	"40S"	"subunit"	"protein"	"S24B"	"RPS24EB"	"S24B"	"S24e"	""	""	""	""	""	""
"YIL070C"	"MAM33"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL071C"	"PCI8"	"CSN11"	"YIH1"	"YIL071W"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL071W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL072W"	"HOP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL073C"	"SPO22"	"ZIP4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL074C"	"SER33"	"phosphoglycerate"	"dehydrogenase"	"SER33"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL075C"	"RPN2"	"proteasome"	"regulatory"	"particle"	"base"	"subunit"	"RPN2"	"SEN3"	""	""	""	""	""	""	""	""
"YIL076W"	"SEC28"	"ANU2"	"coatomer"	"subunit"	"epsilon"	""	""	""	""	""	""	""	""	""	""	""
"YIL077C"	"RCI37"	"MRX17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL078W"	"THS1"	"threonine--tRNA"	"ligase"	"THS1"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL079C"	"AIR1"	"TRAMP"	"complex"	"RNA-binding"	"subunit"	""	""	""	""	""	""	""	""	""	""	""
"YIL082W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL083C"	"CAB2"	"phosphopantothenate--cysteine"	"ligase"	"CAB2"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL084C"	"SDS3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL085C"	"KTR7"	"putative"	"mannosyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL086C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL087C"	"AIM19"	"LRC2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL088C"	"AVT7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL089W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL090W"	"ICE2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL091C"	"UTP25"	"rRNA-binding"	"ribosome"	"biosynthesis"	"protein"	"UTP25"	""	""	""	""	""	""	""	""	""	""
"YIL092W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL093C"	"RSM25"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"RSM25"	"mS23"	""	""	""	""	""	""	""	""	""
"YIL094C"	"LYS12"	"homoisocitrate"	"dehydrogenase"	"LYS10"	"LYS11"	""	""	""	""	""	""	""	""	""	""	""
"YIL095W"	"PRK1"	"PAK1"	"serine/threonine"	"protein"	"kinase"	"PRK1"	""	""	""	""	""	""	""	""	""	""
"YIL096C"	"BMT5"	"25S"	"rRNA"	"(uracil2634-N3)-methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL097W"	"FYV10"	"GID9"	"glucose-induced"	"degradation"	"complex"	"subunit"	"FYV10"	""	""	""	""	""	""	""	""	""
"YIL098C"	"FMC1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL099W"	"SGA1"	"glucan"	"1,4-alpha-glucosidase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL100C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL100W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL101C"	"XBP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL102C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL102C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL103W"	"DPH1"	"KIF48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL104C"	"SHQ1"	"Hsp90"	"cochaperone"	"SHQ1"	""	""	""	""	""	""	""	""	""	""	""	""
"YIL105C"	"SLM1"	"LIT2"	"phosphatidylinositol"	"4,5-bisphosphate-binding"	"protein"	""	""	""	""	""	""	""	""	""	""	""
"YIL105W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL106W"	"MOB1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL107C"	"PFK26"	"PFK2"	"PFK-2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL108W"	""	"putative"	"metalloendopeptidase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL109C"	"SEC24"	"ANU1"	"COPII"	"subunit"	"SEC24"	""	""	""	""	""	""	""	""	""	""	""
"YIL110W"	"HPM1"	"MNI1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YIL111W"	"COX5B"	"cytochrome"	"c"	"oxidase"	"subunit"	"Vb"	""	""	""	""	""	""	""	""	""	""
"YIL112W"	"HOS4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
